Serial Number,Outlook,Temperature,Windy,Humidity,precipitation,temp_max,temp_min,wind
4983,Overcast,Hot,TRUE,High,19.25521078,14.00059557,5.722482792,3.686485938
4984,Overcast,Cool,TRUE,Normal,11.23462848,16.62903547,6.067233397,3.257882745
4985,Rainy,Cool,TRUE,High,12.61120823,1.699931174,1.520856198,3.107183899
4986,Rainy,Mild,TRUE,High,5.904159352,12.42176394,4.209363868,6.84563182
4987,Overcast,Cool,TRUE,High,0.141840543,9.361197829,-4.826088463,5.634397707
4988,Overcast,Cool,TRUE,Normal,-2.655480629,6.163264109,11.13397875,3.628168001
4989,Sunny,Cool,TRUE,Normal,20.55060276,14.89839343,10.62082655,0.793213687
4990,Rainy,Mild,FALSE,Normal,2.843955797,6.529419381,5.826868521,7.166518965
4991,Overcast,Mild,FALSE,High,10.63789344,19.78731886,5.768856511,6.502023127
4992,Sunny,Cool,TRUE,High,14.97171367,11.55033263,1.758473326,6.406019317
4993,Sunny,Hot,FALSE,Normal,11.93538393,5.250134658,-3.368680941,4.824169296
4994,Rainy,Hot,FALSE,High,29.96413659,17.74814535,6.967403011,3.922689348
4995,Sunny,Hot,TRUE,High,27.51910756,-4.407345722,-0.686774509,3.72316
4996,Sunny,Hot,FALSE,High,16.70719055,5.019862649,2.592487444,3.181766188
4997,Sunny,Cool,FALSE,High,1.264568219,9.743676825,3.035655321,4.452509063
4998,Rainy,Cool,TRUE,Normal,9.108731489,8.388972057,3.754181332,4.651620258
4999,Sunny,Mild,TRUE,High,19.32547794,7.221005087,0.094204933,5.485855945
5000,Sunny,Mild,FALSE,Normal,28.07975543,6.198134025,8.147112898,8.119977651
5001,Sunny,Hot,FALSE,High,8.965012257,11.80758886,4.977317392,3.460566307
5002,Overcast,Mild,FALSE,Normal,18.34276253,11.16682738,6.465602244,1.114803021
5003,Overcast,Hot,FALSE,Normal,7.8196799,12.43786499,0.657041203,6.018756486
5004,Sunny,Mild,FALSE,Normal,4.978945525,11.70920502,3.086169379,5.166805326
5005,Rainy,Mild,FALSE,High,24.64928962,13.098053,4.640734702,7.24967602
5006,Sunny,Mild,FALSE,Normal,21.56646701,12.26463274,8.499438172,2.934174833
5007,Overcast,Hot,TRUE,Normal,15.89153183,5.003449742,1.108679351,5.175518981
5008,Rainy,Cool,TRUE,Normal,10.5579739,22.89361863,9.494398845,3.214233351
5009,Rainy,Cool,FALSE,Normal,17.58377527,5.51392171,-3.259744032,5.05204835
5010,Sunny,Cool,FALSE,High,6.229214706,12.64671967,1.92905284,4.296198243
5011,Sunny,Cool,FALSE,High,10.09774045,8.900431212,4.66356468,2.776664455
5012,Sunny,Cool,FALSE,High,2.611370948,6.233071832,3.747430533,4.857517784
5013,Sunny,Mild,TRUE,Normal,7.843238468,0.934284266,9.457538421,4.180992788
5014,Sunny,Hot,TRUE,Normal,14.58124505,7.209646065,8.749611729,3.632822543
5015,Overcast,Cool,FALSE,High,28.63585701,10.11006504,5.320093465,3.574008863
5016,Sunny,Cool,TRUE,High,6.833262309,12.78414537,-0.887660533,1.256421327
5017,Sunny,Mild,TRUE,Normal,27.89216436,8.586651885,-0.057819143,0.680699192
5018,Sunny,Cool,FALSE,Normal,-1.927026114,7.133765325,3.548019287,4.954130691
5019,Overcast,Hot,TRUE,High,16.01363278,13.59009477,3.638883403,4.363409502
5020,Sunny,Mild,FALSE,High,6.095352628,11.80517391,6.830504969,2.929568537
5021,Overcast,Hot,FALSE,High,9.019889522,10.93273964,-0.881736849,4.044569202
5022,Overcast,Hot,TRUE,Normal,30.45828032,7.591927187,6.652583377,4.223192158
5023,Sunny,Cool,TRUE,High,4.11730047,18.59520808,0.605018616,4.25510754
5024,Overcast,Mild,FALSE,High,10.4247525,15.70759848,5.735716772,6.728322286
5025,Rainy,Mild,TRUE,High,12.20227,6.579456606,1.732557792,4.148610387
5026,Rainy,Hot,TRUE,High,26.60151175,14.64208547,3.688858231,5.272999041
5027,Sunny,Mild,FALSE,Normal,15.54021074,8.230259041,7.771431279,1.595349746
5028,Sunny,Hot,FALSE,High,10.3958989,20.14516357,6.920408683,5.003202651
5029,Sunny,Mild,TRUE,High,36.44284817,17.32160897,7.030400717,3.524299217
5030,Sunny,Hot,FALSE,High,19.50326377,14.83490728,5.092807553,7.329657484
5031,Overcast,Hot,FALSE,Normal,18.84934397,14.86707769,9.834490492,1.929709572
5032,Sunny,Mild,TRUE,Normal,25.71691578,16.9576468,-2.499876968,7.456365622
5033,Sunny,Hot,TRUE,High,25.61533236,7.826193418,10.7252165,2.989992179
5034,Sunny,Mild,FALSE,High,34.17083089,7.149000718,4.18382629,5.908907191
5035,Overcast,Cool,FALSE,High,9.604751707,6.895114324,0.20382853,4.827275289
5036,Rainy,Mild,TRUE,Normal,9.800575767,4.79715615,-2.873436483,3.259028806
5037,Rainy,Hot,TRUE,High,-3.301104202,13.14365082,1.429586873,6.929623253
5038,Rainy,Mild,FALSE,High,6.690186842,6.509380477,1.238173901,4.35470777
5039,Rainy,Cool,FALSE,Normal,-0.580725212,1.428421295,7.205184423,2.356173955
5040,Sunny,Hot,FALSE,High,9.985274243,9.737789879,-5.937809559,2.391146418
5041,Rainy,Mild,TRUE,Normal,6.268339098,6.275043604,-5.246986425,0.743283311
5042,Overcast,Cool,TRUE,Normal,25.53328545,8.692309674,8.413934706,6.224526879
5043,Sunny,Mild,TRUE,High,21.40370331,2.031275065,10.60665268,3.785092298
5044,Overcast,Mild,TRUE,High,6.573881935,12.91834622,-0.667499471,7.80081119
5045,Rainy,Mild,TRUE,Normal,15.84418604,1.989630877,3.820175476,2.735591865
5046,Overcast,Cool,FALSE,Normal,-3.154864785,4.800131684,-0.164727065,5.195829377
5047,Sunny,Mild,FALSE,Normal,24.81228409,12.05361009,7.526602759,7.740169206
5048,Rainy,Hot,FALSE,Normal,11.81183686,0.596350584,0.986175413,3.364112999
5049,Rainy,Mild,FALSE,Normal,13.98451226,4.787069567,3.669828538,7.282949993
5050,Overcast,Hot,TRUE,Normal,21.19372423,8.263182232,7.101228453,1.299745896
5051,Sunny,Hot,FALSE,Normal,14.53876428,11.88789492,3.499757656,2.149980191
5052,Overcast,Cool,FALSE,High,21.05076597,4.511370367,1.740317463,2.801325786
5053,Rainy,Cool,TRUE,Normal,13.47208435,15.28525494,5.183574813,3.611824628
5054,Overcast,Hot,TRUE,Normal,14.60995471,4.176273928,4.541792463,5.293189912
5055,Rainy,Hot,TRUE,Normal,19.99992065,7.010526505,7.004161103,4.426517036
5056,Rainy,Cool,FALSE,Normal,33.0056532,6.817530664,4.405156895,3.85901696
5057,Sunny,Mild,TRUE,High,24.63809337,17.21657376,3.138669518,7.608080958
5058,Rainy,Cool,TRUE,Normal,3.594515937,8.103056238,4.228145257,8.045230313
5059,Sunny,Cool,FALSE,Normal,0.568255764,18.07052615,7.233596512,3.068476971
5060,Overcast,Hot,FALSE,High,18.4100803,6.778379398,3.172124623,4.637958218
5061,Sunny,Mild,TRUE,Normal,16.31861248,7.531530149,1.193690819,6.336853443
5062,Rainy,Cool,FALSE,Normal,8.88910174,-3.178351901,-0.151073971,6.7531175
5063,Sunny,Hot,TRUE,High,16.52199293,11.92973751,1.944074726,3.641732601
5064,Sunny,Cool,FALSE,High,12.16320248,18.7465201,4.232529274,4.160085389
5065,Rainy,Cool,FALSE,Normal,10.77412426,7.955409531,6.819775551,6.382034024
5066,Sunny,Hot,TRUE,High,4.459916148,-10.07841969,1.116560634,4.604442174
5067,Rainy,Mild,TRUE,High,-3.155041613,11.92328149,7.30320146,3.448810553
5068,Overcast,Mild,FALSE,Normal,34.2815626,11.43292369,7.247204712,4.191522878
5069,Rainy,Cool,FALSE,Normal,0.161902008,13.37298682,3.015314237,3.684496158
5070,Overcast,Cool,TRUE,High,13.16270782,0.122129452,-0.179182617,6.586193667
5071,Sunny,Mild,TRUE,Normal,10.56009159,14.6425744,8.158185503,6.190268873
5072,Overcast,Hot,TRUE,High,1.989680359,18.44689154,8.661541135,5.994970673
5073,Sunny,Hot,FALSE,Normal,9.525880424,16.49572187,7.725588374,4.521510947
5074,Rainy,Cool,FALSE,Normal,28.51401689,6.065042115,3.092513135,2.75919271
5075,Overcast,Mild,TRUE,Normal,27.78957487,12.3060696,8.450453816,5.715358663
5076,Rainy,Hot,TRUE,Normal,0.694987614,5.557020066,9.887606567,7.250829969
5077,Rainy,Cool,TRUE,High,16.26048461,3.702787481,8.161458442,6.645534729
5078,Overcast,Mild,TRUE,Normal,10.31084596,19.3385293,5.213126967,3.013428288
5079,Overcast,Mild,TRUE,Normal,18.79318477,8.040116663,2.454523467,4.507877289
5080,Sunny,Hot,FALSE,Normal,10.20060025,7.66734691,7.537687514,3.236054036
5081,Rainy,Hot,TRUE,Normal,23.44069085,12.8112749,10.053617,0.539619992
5082,Rainy,Mild,TRUE,High,26.2706071,8.89890833,5.125743467,10.16834704
5083,Sunny,Mild,FALSE,High,23.04543555,12.23182788,1.675640359,5.611094341
5084,Overcast,Mild,TRUE,Normal,13.78606445,16.25672268,9.360692978,5.945174812
5085,Rainy,Mild,TRUE,Normal,8.111184199,2.432689911,9.398409398,6.587889875
5086,Overcast,Hot,TRUE,High,20.18497695,10.93107406,8.593767531,4.76380874
5087,Rainy,Mild,TRUE,Normal,-0.378219978,5.21293792,5.320673302,6.736140275
5088,Rainy,Mild,TRUE,Normal,23.05154467,13.93982799,0.900899653,3.225101375
5089,Rainy,Mild,TRUE,High,16.71952102,5.465320187,5.856589864,4.780347167
5090,Sunny,Cool,TRUE,Normal,7.736328537,5.16190298,9.146853323,6.058687276
5091,Rainy,Mild,FALSE,High,15.36694258,12.29281254,0.273873879,5.558511023
5092,Rainy,Hot,FALSE,Normal,18.93826048,11.14603171,0.607661922,6.184311402
5093,Rainy,Cool,TRUE,High,17.60181858,11.63980005,2.809879112,0.905720869
5094,Sunny,Hot,FALSE,Normal,-1.441697921,3.303622594,4.369487173,6.630133562
5095,Overcast,Hot,TRUE,Normal,22.01195623,16.7387074,-4.404248398,2.918407667
5096,Sunny,Mild,FALSE,High,17.42626973,18.39736408,8.367449543,1.283866644
5097,Rainy,Mild,FALSE,Normal,12.61336946,9.463152927,3.203679946,1.469166778
5098,Overcast,Mild,TRUE,Normal,16.27315809,4.760912439,0.53017202,5.684843712
5099,Overcast,Mild,FALSE,Normal,-0.891575138,20.67615824,6.796971132,7.54194494
5100,Rainy,Mild,TRUE,High,-1.270947076,22.39988165,6.550762907,3.280030064
5101,Rainy,Hot,FALSE,High,22.52036879,11.02833099,3.444163703,5.251180139
5102,Overcast,Mild,TRUE,High,17.90261344,18.02342018,0.845080729,4.810240582
5103,Overcast,Hot,FALSE,Normal,26.436887,1.925281816,-0.705969266,7.128587989
5104,Overcast,Cool,TRUE,High,13.31661515,3.207268862,4.819846504,6.11564285
5105,Rainy,Hot,FALSE,Normal,10.48652047,3.096594637,6.231514755,0.558276831
5106,Overcast,Mild,TRUE,Normal,13.18846991,14.5795996,-1.63328984,4.990642699
5107,Sunny,Cool,FALSE,Normal,30.41770734,6.521778665,3.475676973,5.310721497
5108,Overcast,Cool,TRUE,Normal,27.74708142,7.955126486,14.1663036,4.953635855
5109,Rainy,Mild,TRUE,High,18.15008883,2.083759851,5.134707509,5.417178088
5110,Sunny,Mild,TRUE,High,19.53551165,9.465941577,5.488277326,4.917727808
5111,Sunny,Cool,FALSE,Normal,7.467960926,20.30928608,10.86626447,4.341508253
5112,Sunny,Cool,TRUE,Normal,8.973459757,15.05014398,-2.052332126,3.81428029
5113,Rainy,Mild,TRUE,High,4.585912537,19.75352634,11.8326892,6.214115411
5114,Rainy,Hot,FALSE,Normal,4.130734048,8.254126074,1.104226328,8.709296323
5115,Rainy,Cool,FALSE,High,33.81732045,14.66861777,-2.347680122,3.548404621
5116,Rainy,Mild,TRUE,Normal,26.27016146,4.763512014,1.338201135,6.682363388
5117,Overcast,Hot,TRUE,Normal,-5.873721678,6.126013891,0.687751315,3.697308732
5118,Rainy,Hot,TRUE,Normal,8.254920233,6.613896052,-0.720258346,4.846659877
5119,Sunny,Mild,FALSE,High,7.853781345,15.66663949,9.606707949,1.742953722
5120,Sunny,Cool,TRUE,High,11.37638673,2.813929686,0.009783783,8.479143025
5121,Rainy,Hot,TRUE,High,-2.742444561,14.08211994,7.790688446,-0.168690233
5122,Sunny,Cool,TRUE,High,31.13921749,6.086902777,-2.773614279,2.044552017
5123,Overcast,Mild,FALSE,High,15.5965691,16.68202122,3.627611146,2.660836715
5124,Rainy,Mild,TRUE,Normal,24.55461998,2.36657583,-2.667117626,5.423594933
5125,Sunny,Mild,TRUE,High,18.54632126,14.14326635,1.240887281,1.713309996
5126,Rainy,Hot,FALSE,High,10.42781179,-2.927564553,5.211233651,4.757524721
5127,Sunny,Cool,TRUE,High,10.28318925,9.017157139,-3.139554573,5.171884343
5128,Overcast,Mild,FALSE,Normal,26.65022422,13.11386366,0.256327701,1.672787915
5129,Overcast,Cool,FALSE,Normal,18.72339078,18.55608486,5.046209917,3.558410316
5130,Sunny,Cool,TRUE,High,8.618274899,4.387759336,0.563457125,4.031101152
5131,Overcast,Mild,FALSE,Normal,18.26507794,3.145626555,-0.227837723,8.289293434
5132,Sunny,Mild,FALSE,High,-4.149791255,15.01921858,5.939509905,4.534174028
5133,Sunny,Hot,FALSE,High,14.47777681,5.088341288,4.27828101,3.100916111
5134,Sunny,Mild,TRUE,High,2.244548106,2.586069425,3.866078451,6.170639214
5135,Sunny,Cool,TRUE,Normal,13.60102742,6.317741527,3.315187741,5.218716993
5136,Overcast,Hot,TRUE,Normal,6.977322331,8.063525021,2.340272921,5.128807536
5137,Sunny,Cool,TRUE,Normal,16.52509692,22.68166255,-0.494744873,3.580439104
5138,Rainy,Cool,FALSE,High,18.47174538,16.63303127,-0.929664776,7.12302128
5139,Rainy,Hot,FALSE,Normal,7.403508119,8.050641221,4.894872799,-0.374979741
5140,Sunny,Hot,FALSE,Normal,12.8281194,-5.101194533,0.996009823,2.918732753
5141,Rainy,Hot,FALSE,High,14.36072444,14.8694475,2.844399712,1.660363341
5142,Sunny,Cool,FALSE,High,8.287459068,9.301719238,2.627017458,2.86007236
5143,Overcast,Cool,FALSE,Normal,11.97183485,9.325296694,5.171472877,3.740799216
5144,Rainy,Mild,FALSE,High,9.209103742,12.1745863,5.13539037,6.513624365
5145,Overcast,Cool,TRUE,High,20.45719468,11.02901147,4.892417981,5.916246112
5146,Overcast,Hot,FALSE,High,35.73649388,4.730730988,7.170350434,6.574314926
5147,Overcast,Cool,FALSE,Normal,10.00527453,13.07803725,2.064954263,3.733757378
5148,Sunny,Hot,FALSE,Normal,12.25853726,6.377298225,7.708831532,2.390881393
5149,Sunny,Cool,TRUE,Normal,17.24654396,9.020708302,9.218086775,3.387993911
5150,Overcast,Cool,TRUE,High,25.59207701,20.30726279,6.259364687,4.512799154
5151,Overcast,Mild,FALSE,High,-0.644225809,-3.054062283,1.308631016,6.977344
5152,Overcast,Cool,FALSE,High,0.708320632,14.83523758,6.075418651,3.336974036
5153,Sunny,Cool,FALSE,Normal,7.752152302,5.894683631,6.341062769,0.196120499
5154,Rainy,Mild,FALSE,Normal,1.827283938,16.58363479,0.133874787,3.417741529
5155,Sunny,Cool,TRUE,High,16.74744129,16.22740202,6.083456369,3.781091964
5156,Overcast,Hot,TRUE,High,23.89177094,5.247822528,3.869906774,5.63490488
5157,Sunny,Mild,TRUE,Normal,14.10271869,7.119113508,7.203396045,5.881933384
5158,Overcast,Cool,TRUE,Normal,13.79167137,0.568594592,10.0032211,8.897375014
5159,Overcast,Hot,TRUE,High,37.17617927,11.25341978,8.814393364,3.918636593
5160,Rainy,Cool,TRUE,Normal,15.35723854,14.89205968,3.748508749,4.937962288
5161,Sunny,Cool,FALSE,High,-11.54835171,0.335297601,-1.491249404,5.251788157
5162,Overcast,Cool,FALSE,High,6.510660128,5.606864567,3.188007043,4.663160239
5163,Sunny,Hot,TRUE,High,6.003478916,14.80983134,-0.647043512,5.539522759
5164,Overcast,Hot,FALSE,Normal,-7.533271008,12.40978161,-9.00141555,5.342912632
5165,Rainy,Cool,FALSE,High,15.4701658,14.99017957,0.542089522,-0.579577187
5166,Sunny,Mild,TRUE,High,2.234284597,8.561981546,8.838841948,8.46405071
5167,Sunny,Hot,FALSE,High,31.50142045,4.19437301,0.466612265,3.914615998
5168,Overcast,Hot,TRUE,Normal,14.19629668,14.56371105,0.585624605,9.079314347
5169,Sunny,Hot,FALSE,High,23.17404059,13.21816389,6.811027495,1.349859255
5170,Overcast,Cool,TRUE,Normal,16.72281982,6.039209114,0.086691239,3.256711972
5171,Rainy,Cool,TRUE,Normal,15.83168266,6.760190446,5.841432563,1.705089799
5172,Rainy,Cool,TRUE,High,20.11097714,-1.651916318,2.762511965,-0.321246098
5173,Overcast,Hot,FALSE,Normal,8.474169085,1.194984842,-6.480851435,6.674605525
5174,Sunny,Mild,FALSE,Normal,10.65503546,11.79080881,2.749094095,4.916002588
5175,Rainy,Cool,FALSE,Normal,-9.119008241,3.365453692,4.149364958,5.667871445
5176,Rainy,Hot,TRUE,High,20.18191762,9.52082883,8.309557017,3.438753445
5177,Overcast,Hot,TRUE,Normal,21.15226147,10.5170975,0.279036629,4.435430051
5178,Overcast,Hot,TRUE,High,-2.870704577,4.165134078,2.680897466,8.278862133
5179,Sunny,Cool,FALSE,High,16.33709625,6.232963782,2.551370335,6.31201417
5180,Rainy,Cool,FALSE,High,20.90813176,16.17568401,3.064981708,0.141859439
5181,Rainy,Mild,FALSE,High,24.41159153,14.41003742,8.379043455,7.667389384
5182,Sunny,Mild,FALSE,Normal,14.6184301,10.35011298,-1.384345337,5.200669222
5183,Overcast,Mild,FALSE,Normal,13.72595085,3.985097785,-0.411060154,2.042728017
5184,Sunny,Mild,FALSE,High,1.924357537,4.770956436,-4.745226972,9.323225778
5185,Overcast,Hot,TRUE,High,20.44597041,11.40074596,3.150047628,7.080999512
5186,Rainy,Cool,TRUE,High,2.626664648,11.66950418,8.563677815,0.354669747
5187,Rainy,Hot,FALSE,Normal,3.374782041,10.49148718,1.933663651,9.187217785
5188,Overcast,Mild,FALSE,Normal,17.53997806,16.13648144,5.093602923,3.896142098
5189,Rainy,Mild,TRUE,High,6.843566083,11.20660343,14.44474781,4.202129202
5190,Overcast,Hot,TRUE,High,9.146877417,9.701659607,2.585195282,3.191469891
5191,Overcast,Mild,FALSE,Normal,21.25336833,14.04302433,2.071951134,0.290345118
5192,Sunny,Cool,TRUE,Normal,19.27391768,2.246460815,3.832614986,5.480825077
5193,Overcast,Cool,FALSE,Normal,16.39792336,10.03437583,7.076910792,4.558175694
5194,Sunny,Mild,TRUE,High,3.731915943,14.24181026,3.238174604,3.383267478
5195,Rainy,Mild,TRUE,High,34.36405311,15.24328592,5.590939092,4.975086336
5196,Rainy,Hot,FALSE,Normal,19.29977664,14.53822646,-1.579325335,5.040150974
5197,Rainy,Cool,FALSE,High,21.78772472,24.11433334,4.821260498,3.613982222
5198,Overcast,Hot,TRUE,High,11.33733287,5.874260127,2.642414944,7.629207471
5199,Overcast,Mild,TRUE,Normal,7.242393025,14.71690244,1.262577086,4.466078558
5200,Sunny,Mild,TRUE,Normal,20.52669104,12.57868837,6.49332213,3.780746331
5201,Rainy,Hot,TRUE,Normal,9.812510158,1.427224486,15.15065204,4.840292487
5202,Overcast,Cool,TRUE,High,14.42647967,6.727395604,1.999855955,2.882710212
5203,Rainy,Mild,TRUE,High,10.94481269,10.59733831,12.26226941,6.651365701
5204,Sunny,Mild,TRUE,Normal,36.75868881,7.059574001,0.880157809,5.692761204
5205,Sunny,Hot,FALSE,Normal,21.72925627,2.4067763,8.469884797,4.47674815
5206,Overcast,Mild,FALSE,Normal,7.97981666,7.421525033,2.839568011,4.657197776
5207,Sunny,Hot,TRUE,High,15.27409802,19.52294257,10.61112017,6.843949406
5208,Sunny,Hot,TRUE,High,6.294625815,6.128662225,5.357476034,4.678328049
5209,Sunny,Cool,FALSE,High,31.98944441,9.178664924,5.668320215,1.074326973
5210,Sunny,Mild,TRUE,Normal,18.05307128,7.055384615,1.805205018,3.563759573
5211,Rainy,Hot,FALSE,High,20.85057954,8.070941275,1.630657172,4.140731413
5212,Overcast,Hot,TRUE,Normal,22.92504312,-0.963140693,6.314700553,2.168918436
5213,Overcast,Cool,TRUE,Normal,5.247286102,11.52885293,2.980645447,0.649409316
5214,Rainy,Hot,FALSE,Normal,20.71537462,-0.757556884,8.118990727,6.987245557
5215,Sunny,Cool,TRUE,High,22.49230746,16.00062833,5.060102751,3.369087451
5216,Overcast,Mild,TRUE,Normal,13.49341504,12.1574919,3.736342125,2.501831238
5217,Sunny,Hot,TRUE,Normal,-3.282889901,7.168799589,5.98680419,6.121408373
5218,Rainy,Hot,TRUE,Normal,15.7115812,18.26053046,3.54294973,5.374998109
5219,Rainy,Cool,FALSE,Normal,30.54253682,12.23730629,3.280028227,3.355680648
5220,Rainy,Mild,TRUE,Normal,4.257114353,11.91429854,5.364078167,7.01555685
5221,Sunny,Mild,TRUE,Normal,30.32024822,-2.046375995,-0.099251192,5.003471439
5222,Sunny,Cool,TRUE,High,11.3036251,8.195114147,4.892062824,8.389748269
5223,Rainy,Hot,TRUE,High,13.22319912,2.154323774,5.734996694,5.490080526
5224,Overcast,Cool,TRUE,High,15.32504051,-5.085619475,1.788015301,3.442072655
5225,Overcast,Cool,TRUE,High,20.09028021,3.167172529,-4.861235833,3.580906958
5226,Overcast,Mild,FALSE,High,2.230175616,3.95609676,2.134632401,1.965340835
5227,Sunny,Cool,FALSE,High,16.41781091,7.257381314,3.050783561,8.055937782
5228,Rainy,Mild,FALSE,Normal,19.86849922,8.513338189,7.760301255,3.691957548
5229,Rainy,Mild,TRUE,High,-3.949316136,5.018158558,9.693627626,4.474109135
5230,Rainy,Mild,FALSE,Normal,17.4901181,16.20244379,8.191794674,6.800557714
5231,Rainy,Cool,TRUE,High,26.55436415,7.374771092,1.034377257,4.883291586
5232,Sunny,Cool,TRUE,High,17.93919826,3.3671938,2.601502098,5.769806778
5233,Overcast,Cool,FALSE,High,18.09883004,9.637480981,-2.344876128,5.481677278
5234,Rainy,Cool,FALSE,High,16.69672398,20.6814339,7.288067158,7.328789632
5235,Overcast,Mild,FALSE,Normal,8.729059605,4.41364112,4.13087561,4.999042111
5236,Rainy,Cool,TRUE,Normal,41.58547619,12.9509053,11.00375374,5.536171676
5237,Rainy,Mild,TRUE,High,14.28241241,18.25788711,6.587965297,2.962365532
5238,Rainy,Mild,FALSE,Normal,13.86776167,-0.614214932,5.041422115,4.363687348
5239,Overcast,Hot,TRUE,Normal,26.6334577,10.2461036,-1.465143429,6.394962979
5240,Overcast,Mild,TRUE,Normal,9.70634598,6.205993049,5.94401871,5.349744221
5241,Overcast,Cool,FALSE,High,11.55326813,13.10300046,2.574724868,3.377604605
5242,Rainy,Hot,FALSE,Normal,15.69610951,8.486689061,2.261749494,4.412464824
5243,Sunny,Cool,TRUE,High,32.30783506,8.503430962,0.90690009,4.988496061
5244,Rainy,Cool,FALSE,High,13.25688519,6.418712378,2.784698887,5.476295387
5245,Overcast,Mild,FALSE,Normal,4.658346615,-0.702611583,4.194790285,6.322774678
5246,Sunny,Hot,TRUE,High,9.185101953,4.597802997,8.100761984,1.922101878
5247,Sunny,Cool,FALSE,Normal,14.41903586,8.735949729,8.788140417,5.482234968
5248,Sunny,Cool,FALSE,Normal,16.57320409,12.47921237,-0.922931942,5.066102802
5249,Rainy,Cool,TRUE,High,24.928763,12.52400799,7.915546093,3.632526729
5250,Overcast,Mild,TRUE,Normal,14.72801219,10.46287391,5.276367009,3.220814052
5251,Sunny,Mild,TRUE,Normal,14.10172143,20.45280015,2.47607089,1.251836917
5252,Sunny,Mild,FALSE,High,3.657195816,8.585086599,4.353794053,7.075187802
